path,run_id,model,dataset,subset_name,pruner,retention,calibrator,seed,n_samples,sample_indices_hash,paper_eligible,accuracy,ece,adaptive_ece,aurc,max_softmax_mean,pruner_evidence_type,sanity_only,paper_eligible_summary,delta_accuracy,delta_ece,delta_adaptive_ece,delta_aurc,delta_max_softmax_mean,delta_accuracy_vs_raw,delta_ece_vs_raw,delta_adaptive_ece_vs_raw,delta_aurc_vs_raw,delta_max_softmax_mean_vs_raw
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_fastv_calibprune_r05.json,llava_pope_64_256_fastv_calibprune_r05,llava15_7b_4bit,pope,test,fastv,0.5,calibprune,20260616,256,640212a41eab823c,False,0.796875,0.06387768885172214,0.08517818355910617,0.06813717290923589,0.8096729730545584,literature-hook,False,False,,,,,,0.0,-0.016826800708246867,-0.004760558232207918,-1.6412815126043423e-05,-0.041698517915370714
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-fastv-r0.5-n256-seed20260616.json,llava15_7b_4bit-pope-test-fastv-r0.5-n256-seed20260616,llava15_7b_4bit,pope,test,fastv,0.5,none,20260616,256,640212a41eab823c,False,0.796875,0.080704489559969,0.08993874179131409,0.06815358572436193,0.8513714909699291,literature-hook,False,False,-0.015625,0.020140301699326943,-0.0010359208353682703,0.010716132805764389,0.007595937615207826,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_fastv_temp_r05.json,llava_pope_64_256_fastv_temp_r05,llava15_7b_4bit,pope,test,fastv,0.5,temperature_scaling,20260616,256,640212a41eab823c,False,0.796875,0.08587409348666952,0.0870626188156527,0.06815358572436193,0.7908781750438938,literature-hook,False,False,-0.015625,0.01141124300746399,-0.010296813069318844,0.010746413813516327,-0.002989622468389852,0.0,0.005169603926700517,-0.00287612297566138,0.0,-0.06049331592603535
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_fastv_calibprune_r075.json,llava_pope_64_256_fastv_calibprune_r075,llava15_7b_4bit,pope,test,fastv,0.75,calibprune,20260616,256,640212a41eab823c,False,0.8125,0.0567748074308493,0.07302835891351932,0.05771244550823071,0.8069791386817897,literature-hook,False,False,,,,,,0.0,0.006744506616349559,0.005815490360348716,0.0,-0.03558980699970671
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-fastv-r0.75-n256-seed20260616.json,llava15_7b_4bit-pope-test-fastv-r0.75-n256-seed20260616,llava15_7b_4bit,pope,test,fastv,0.75,none,20260616,256,640212a41eab823c,False,0.8125,0.05003030081449974,0.0672128685531706,0.05771244550823071,0.8425689456814964,literature-hook,False,False,0.0,-0.010533887046142325,-0.023761794073511755,0.0002749925896331634,-0.001206607673224891,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_fastv_temp_r075.json,llava_pope_64_256_fastv_temp_r075,llava15_7b_4bit,pope,test,fastv,0.75,temperature_scaling,20260616,256,640212a41eab823c,False,0.8125,0.051993893077565245,0.06498460270712526,0.05771244550823071,0.8003616115916641,literature-hook,False,False,0.0,-0.022468957401640288,-0.03237482917784629,0.00030527359738510146,0.006493814079380433,0.0,0.001963592263065507,-0.002228265846045338,0.0,-0.04220733408983235
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-none-r1-n256-seed20260616.json,llava15_7b_4bit-pope-test-none-r1-n256-seed20260616,llava15_7b_4bit,pope,test,none,1.0,none,20260616,256,640212a41eab823c,False,0.8125,0.06056418786064206,0.09097466262668236,0.057437452918597545,0.8437755533547213,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_none_temp.json,llava_pope_64_256_none_temp,llava15_7b_4bit,pope,test,none,1.0,temperature_scaling,20260616,256,640212a41eab823c,False,0.8125,0.07446285047920553,0.09735943188497155,0.05740717191084561,0.7938677975122836,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.01389866261856347,0.006384769258289194,-3.0281007751938038e-05,-0.04990775584243767
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_calibprune_r025.json,llava_pope_64_256_visionzip_calibprune_r025,llava15_7b_4bit,pope,test,visionzip,0.25,calibprune,20260616,256,640212a41eab823c,False,0.80078125,0.05763403779519467,0.05451240043015229,0.07602005086042603,0.8079445021734519,literature-hook,False,False,,,,,,0.0,0.009091642881777245,0.0016286293649891842,0.0,-0.03027050859527025
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-visionzip-r0.25-n256-seed20260616.json,llava15_7b_4bit-pope-test-visionzip-r0.25-n256-seed20260616,llava15_7b_4bit,pope,test,visionzip,0.25,none,20260616,256,640212a41eab823c,False,0.80078125,0.04854239491341743,0.05288377106516311,0.07602005086042603,0.8382150107687222,literature-hook,False,False,-0.01171875,-0.012021792947224635,-0.03809089156151925,0.018582597941828483,-0.00556054258599914,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_temp_r025.json,llava_pope_64_256_visionzip_temp_r025,llava15_7b_4bit,pope,test,visionzip,0.25,temperature_scaling,20260616,256,640212a41eab823c,False,0.80078125,0.05883882397034102,0.06357030948646633,0.07602005086042603,0.7874487451207861,literature-hook,False,False,-0.01171875,-0.015624026508864512,-0.03378912239850522,0.01861287894958042,-0.006419052391497537,0.0,0.010296429056923594,0.010686538421303224,0.0,-0.05076626564793607
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_calibprune_r05.json,llava_pope_64_256_visionzip_calibprune_r05,llava15_7b_4bit,pope,test,visionzip,0.5,calibprune,20260616,256,640212a41eab823c,False,0.8046875,0.0558277333788075,0.07274953730982728,0.05425989353726382,0.8055425485233101,literature-hook,False,False,,,,,,0.0,-0.008627382994288314,0.002770419247098241,2.0667989417980093e-05,-0.029018462934151446
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-visionzip-r0.5-n256-seed20260616.json,llava15_7b_4bit-pope-test-visionzip-r0.5-n256-seed20260616,llava15_7b_4bit,pope,test,visionzip,0.5,none,20260616,256,640212a41eab823c,False,0.8046875,0.06445511637309581,0.06997911806272904,0.05423922554784584,0.8345610114574615,literature-hook,False,False,-0.0078125,0.003890928512453748,-0.02099554456395332,-0.003198227370751705,-0.009214541897259787,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_temp_r05.json,llava_pope_64_256_visionzip_temp_r05,llava15_7b_4bit,pope,test,visionzip,0.5,temperature_scaling,20260616,256,640212a41eab823c,False,0.8046875,0.05871210972029793,0.07566692646584387,0.05422891579711271,0.798745805260717,literature-hook,False,False,-0.0078125,-0.015750740758907603,-0.021692505419127678,-0.0031782561137328955,0.004878007748433388,0.0,-0.00574300665279788,0.005687808403114836,-1.0309750733128453e-05,-0.0358152061967445
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_calibprune_r075.json,llava_pope_64_256_visionzip_calibprune_r075,llava15_7b_4bit,pope,test,visionzip,0.75,calibprune,20260616,256,640212a41eab823c,False,0.81640625,0.06704024652491909,0.0794770607777645,0.053898174755976566,0.8094603360489461,literature-hook,False,False,,,,,,0.0,0.012608055698134404,0.004403668603211439,-4.438920454545581e-05,-0.029067843292673867
results/raw/pope_lite_llava_64_256\llava15_7b_4bit-pope-test-visionzip-r0.75-n256-seed20260616.json,llava15_7b_4bit-pope-test-visionzip-r0.75-n256-seed20260616,llava15_7b_4bit,pope,test,visionzip,0.75,none,20260616,256,640212a41eab823c,False,0.81640625,0.05443219082678469,0.07507339217455306,0.05394256396052202,0.8385281793416199,literature-hook,False,False,0.00390625,-0.006131997033857375,-0.0159012704521293,-0.0034948889580755232,-0.00524737401310138,0.0,0.0,0.0,0.0,0.0
results/raw/pope_lite_llava_64_256_visionzip_calibrated\llava_pope_64_256_visionzip_temp_r075.json,llava_pope_64_256_visionzip_temp_r075,llava15_7b_4bit,pope,test,visionzip,0.75,temperature_scaling,20260616,256,640212a41eab823c,False,0.81640625,0.06742623254877998,0.08080982249551229,0.05394256396052202,0.8026332343094322,literature-hook,False,False,0.00390625,-0.007036617930425551,-0.016549609389459263,-0.003464607950323585,0.008765436797148585,0.0,0.012994041721995295,0.005736430320959232,0.0,-0.03589494503218771
